Instance,Terminal,Layer,X location,Y location,Voltage
FILLER_136_259,VPWR,li1,124.8900,383.5200,1.799798
FILLER_136_253,VPWR,li1,123.2800,383.5200,1.799797
FILLER_136_251,VPWR,li1,121.2100,383.5200,1.799797
FILLER_136_245,VPWR,li1,119.6000,383.5200,1.799797
FILLER_136_233,VPWR,li1,115.4600,383.5200,1.799796
FILLER_136_221,VPWR,li1,109.9400,383.5200,1.799795
FILLER_136_209,VPWR,li1,104.4200,383.5200,1.799795
FILLER_136_197,VPWR,li1,98.9000,383.5200,1.799794
FILLER_136_188,VPWR,li1,93.8400,383.5200,1.799794
FILLER_136_149,VPWR,li1,75.4400,383.5200,1.799818
FILLER_136_137,VPWR,li1,69.2300,383.5200,1.799833
FILLER_136_121,VPWR,li1,63.0200,383.5200,1.799850
FILLER_136_109,VPWR,li1,58.4200,383.5200,1.799867
FILLER_136_97,VPWR,li1,52.9000,383.5200,1.799879
FILLER_136_85,VPWR,li1,47.3800,383.5200,1.799895
FILLER_136_83,VPWR,li1,43.9300,383.5200,1.799909
FILLER_136_77,VPWR,li1,42.3200,383.5200,1.799909
FILLER_136_65,VPWR,li1,38.1800,383.5200,1.799921
FILLER_136_53,VPWR,li1,32.6600,383.5200,1.799937
FILLER_136_41,VPWR,li1,27.1400,383.5200,1.799955
FILLER_136_29,VPWR,li1,21.6200,383.5200,1.799971
FILLER_136_27,VPWR,li1,18.1700,383.5200,1.799970
FILLER_136_23,VPWR,li1,17.0200,383.5200,1.799970
FILLER_136_11,VPWR,li1,13.3400,383.5200,1.799970
FILLER_135_825,VPWR,li1,385.2500,378.0800,1.799902
FILLER_135_821,VPWR,li1,384.1000,378.0800,1.799902
FILLER_135_809,VPWR,li1,380.4200,378.0800,1.799902
FILLER_135_797,VPWR,li1,374.9000,378.0800,1.799902
FILLER_135_785,VPWR,li1,369.3800,378.0800,1.799902
FILLER_135_783,VPWR,li1,365.9300,378.0800,1.799902
FILLER_135_741,VPWR,li1,346.8400,378.0800,1.799912
FILLER_135_729,VPWR,li1,343.6200,378.0800,1.799916
FILLER_135_726,VPWR,li1,339.9400,378.0800,1.799922
FILLER_135_697,VPWR,li1,327.0600,378.0800,1.799930
FILLER_135_670,VPWR,li1,314.1800,378.0800,1.799880
FILLER_135_662,VPWR,li1,311.8800,378.0800,1.799868
FILLER_135_649,VPWR,li1,304.5200,378.0800,1.799849
FILLER_135_641,VPWR,li1,302.2200,378.0800,1.799841
FILLER_135_617,VPWR,li1,289.5700,378.0800,1.799808
FILLER_135_590,VPWR,li1,277.6100,378.0800,1.799787
FILLER_135_561,VPWR,li1,264.5000,378.0800,1.799768
FILLER_135_550,VPWR,li1,260.3600,378.0800,1.799763
FILLER_135_538,VPWR,li1,255.7600,378.0800,1.799759
FILLER_135_526,VPWR,li1,250.2400,378.0800,1.799755
FILLER_135_498,VPWR,li1,235.9800,378.0800,1.799750
FILLER_135_486,VPWR,li1,231.8400,378.0800,1.799749
FILLER_135_453,VPWR,li1,215.2800,378.0800,1.799782
FILLER_135_449,VPWR,li1,212.2900,378.0800,1.799792
FILLER_135_447,VPWR,li1,211.3700,378.0800,1.799799
FILLER_135_441,VPWR,li1,209.7600,378.0800,1.799799
FILLER_135_429,VPWR,li1,205.6200,378.0800,1.799818
FILLER_135_417,VPWR,li1,200.1000,378.0800,1.799833
FILLER_135_405,VPWR,li1,194.5800,378.0800,1.799857
FILLER_135_393,VPWR,li1,189.0600,378.0800,1.799874
FILLER_135_390,VPWR,li1,185.3800,378.0800,1.799884
FILLER_135_382,VPWR,li1,183.0800,378.0800,1.799892
FILLER_135_352,VPWR,li1,168.3600,378.0800,1.799906
FILLER_135_340,VPWR,li1,164.6800,378.0800,1.799899
FILLER_135_284,VPWR,li1,137.0800,378.0800,1.799870
FILLER_135_279,VPWR,li1,134.0900,378.0800,1.799868
FILLER_135_273,VPWR,li1,132.4800,378.0800,1.799868
FILLER_135_241,VPWR,li1,116.6100,378.0800,1.799864
FILLER_135_235,VPWR,li1,115.0000,378.0800,1.799864
FILLER_135_231,VPWR,li1,112.0100,378.0800,1.799864
FILLER_135_225,VPWR,li1,110.4000,378.0800,1.799866
FILLER_135_220,VPWR,li1,107.6400,378.0800,1.799867
FILLER_135_210,VPWR,li1,102.5800,378.0800,1.799869
FILLER_135_204,VPWR,li1,100.0500,378.0800,1.799871
FILLER_135_196,VPWR,li1,97.5200,378.0800,1.799872
FILLER_135_160,VPWR,li1,79.3500,378.0800,1.799889
FILLER_135_136,VPWR,li1,68.3100,378.0800,1.799902
FILLER_135_111,VPWR,li1,56.8100,378.0800,1.799922
FILLER_135_105,VPWR,li1,55.2000,378.0800,1.799922
FILLER_135_93,VPWR,li1,51.0600,378.0800,1.799929
FILLER_135_81,VPWR,li1,45.5400,378.0800,1.799941
FILLER_135_69,VPWR,li1,40.0200,378.0800,1.799949
FILLER_135_57,VPWR,li1,34.5000,378.0800,1.799958
FILLER_135_55,VPWR,li1,31.0500,378.0800,1.799966
FILLER_135_51,VPWR,li1,29.9000,378.0800,1.799966
FILLER_135_39,VPWR,li1,26.2200,378.0800,1.799973
FILLER_135_27,VPWR,li1,20.7000,378.0800,1.799983
FILLER_135_15,VPWR,li1,15.1800,378.0800,1.799983
FILLER_135_3,VPWR,li1,9.6600,378.0800,1.799983
FILLER_134_825,VPWR,li1,385.2500,378.0800,1.799902
FILLER_134_813,VPWR,li1,382.2600,378.0800,1.799902
FILLER_134_809,VPWR,li1,378.3500,378.0800,1.799902
FILLER_134_801,VPWR,li1,375.8200,378.0800,1.799902
FILLER_134_789,VPWR,li1,371.2200,378.0800,1.799902
FILLER_134_777,VPWR,li1,365.7000,378.0800,1.799902
FILLER_134_771,VPWR,li1,360.4100,378.0800,1.799902
FILLER_134_763,VPWR,li1,358.3400,378.0800,1.799903
FILLER_134_755,VPWR,li1,353.0500,378.0800,1.799907
FILLER_134_732,VPWR,li1,344.0800,378.0800,1.799916
FILLER_134_720,VPWR,li1,339.4800,378.0800,1.799922
FILLER_134_716,VPWR,li1,335.1100,378.0800,1.799928
FILLER_134_712,VPWR,li1,333.9600,378.0800,1.799932
FILLER_134_699,VPWR,li1,327.2900,378.0800,1.799930
FILLER_134_687,VPWR,li1,324.3000,378.0800,1.799919
FILLER_134_683,VPWR,li1,319.9300,378.0800,1.799895
FILLER_134_677,VPWR,li1,318.3200,378.0800,1.799895
FILLER_134_665,VPWR,li1,314.1800,378.0800,1.799880
FILLER_134_645,VPWR,li1,303.1400,378.0800,1.799841
FILLER_134_643,VPWR,li1,301.5300,378.0800,1.799841
FILLER_134_637,VPWR,li1,299.9200,378.0800,1.799836
FILLER_134_625,VPWR,li1,295.7800,378.0800,1.799821
FILLER_134_613,VPWR,li1,290.2600,378.0800,1.799812
FILLER_134_609,VPWR,li1,286.1200,378.0800,1.799803
FILLER_134_601,VPWR,li1,283.8200,378.0800,1.799796
FILLER_134_589,VPWR,li1,279.2200,378.0800,1.799787
FILLER_134_584,VPWR,li1,275.0800,378.0800,1.799783
FILLER_134_559,VPWR,li1,262.8900,378.0800,1.799766
FILLER_134_535,VPWR,li1,252.5400,378.0800,1.799757
FILLER_134_519,VPWR,li1,244.4900,378.0800,1.799752
FILLER_134_513,VPWR,li1,242.8800,378.0800,1.799751
FILLER_134_502,VPWR,li1,238.2800,378.0800,1.799750
FILLER_134_490,VPWR,li1,233.6800,378.0800,1.799749
FILLER_134_459,VPWR,li1,216.8900,378.0800,1.799782
FILLER_134_438,VPWR,li1,207.2300,378.0800,1.799810
FILLER_134_416,VPWR,li1,197.8000,378.0800,1.799841
FILLER_134_407,VPWR,li1,193.2000,378.0800,1.799857
FILLER_134_399,VPWR,li1,190.9000,378.0800,1.799865
FILLER_134_346,VPWR,li1,166.5200,378.0800,1.799902
FILLER_134_323,VPWR,li1,154.7900,378.0800,1.799884
FILLER_134_315,VPWR,li1,152.2600,378.0800,1.799881
FILLER_134_306,VPWR,li1,146.7400,378.0800,1.799876
FILLER_134_292,VPWR,li1,141.2200,378.0800,1.799872
FILLER_134_280,VPWR,li1,137.0800,378.0800,1.799870
FILLER_134_268,VPWR,li1,131.5600,378.0800,1.799867
FILLER_134_256,VPWR,li1,126.0400,378.0800,1.799866
FILLER_134_250,VPWR,li1,120.9800,378.0800,1.799864
FILLER_134_242,VPWR,li1,118.6800,378.0800,1.799864
FILLER_134_220,VPWR,li1,107.1800,378.0800,1.799867
FILLER_134_204,VPWR,li1,99.5900,378.0800,1.799871
FILLER_134_153,VPWR,li1,76.1300,378.0800,1.799892
FILLER_134_141,VPWR,li1,73.1400,378.0800,1.799896
FILLER_134_137,VPWR,li1,69.2300,378.0800,1.799902
FILLER_134_125,VPWR,li1,65.7800,378.0800,1.799905
FILLER_134_117,VPWR,li1,60.0300,378.0800,1.799914
FILLER_134_109,VPWR,li1,57.5000,378.0800,1.799919
FILLER_134_97,VPWR,li1,52.9000,378.0800,1.799926
FILLER_134_85,VPWR,li1,47.3800,378.0800,1.799936
FILLER_134_83,VPWR,li1,43.9300,378.0800,1.799945
FILLER_134_77,VPWR,li1,42.3200,378.0800,1.799945
FILLER_134_65,VPWR,li1,38.1800,378.0800,1.799952
FILLER_134_53,VPWR,li1,32.6600,378.0800,1.799962
FILLER_134_41,VPWR,li1,27.1400,378.0800,1.799973
FILLER_134_29,VPWR,li1,21.6200,378.0800,1.799983
FILLER_134_27,VPWR,li1,18.1700,378.0800,1.799983
FILLER_134_15,VPWR,li1,15.1800,378.0800,1.799983
FILLER_134_3,VPWR,li1,9.6600,378.0800,1.799983
FILLER_133_823,VPWR,li1,384.7900,372.6400,1.799812
